1862	61	-44
1863	61	-43
1864	61	-43
1865	60	-43
1866	59	-42
1867	61	-43
1868	62	-43
1869	60	-44
1870	60	-44
1871	61	-43
1872	61	-43
1873	60	-44
1874	60	-43
1875	61	-44
1876	62	-44
1877	60	-44
1878	60	-44
1879	61	-43
1880	62	-43
1881	60	-43
1882	60	-43
1883	61	-43
1884	62	-42
1885	60	-43
1886	59	-43
1887	61	-44
1888	62	-44
1889	59	-43
1890	59	-43
1891	61	-43
1892	61	-43
1893	59	-43
1894	59	-43
1895	61	-43
1896	61	-43
1897	60	-44
1898	60	-43
1899	61	-43
1900	62	-42
1901	61	-43
1902	61	-43
1903	61	-43
1904	62	-43
1905	60	-43
1906	59	-43
1907	61	-43
1908	62	-43
1909	60	-44
1910	60	-43
1911	61	-44
1912	62	-43
1913	60	-43
1914	59	-43
1915	62	-43
1916	62	-43
1917	61	-43
1918	61	-43
1919	61	-43
1920	61	-43
1921	60	-43
1922	60	-42
1923	61	-43
1924	61	-43
1925	60	-43
1926	59	-43
1927	61	-43
1928	62	-43
1929	60	-43
1930	59	-42
1931	61	-43
1932	62	-43
1933	60	-43
1934	60	-43
1935	61	-43
1936	61	-43
1937	60	-43
1938	60	-42
1939	61	-43
1940	62	-43
1941	60	-43
1942	59	-43
1943	61	-43
1944	61	-43
1945	59	-43
1946	59	-43
1947	61	-44
1948	62	-43
1949	60	-43
1950	60	-43
1951	61	-43
1952	62	-43
1953	60	-43
1954	60	-43
1955	61	-43
1956	61	-43
1957	61	-44
1958	61	-44
1959	61	-43
1960	61	-43
1961	60	-44
1962	59	-44
1963	61	-43
1964	62	-43
1965	60	-43
1966	60	-43
1967	61	-43
1968	62	-43
1969	60	-43
1970	59	-43
1971	61	-43
1972	62	-43
1973	60	-43
1974	59	-42
1975	61	-43
1976	61	-43
1977	61	-43
1978	61	-43
1979	61	-43
1980	62	-42
1981	60	-43
1982	60	-42
1983	61	-44
1984	62	-44
1985	61	-43
1986	61	-42
1987	61	-44
1988	61	-44
1989	60	-44
1990	59	-43
1991	61	-43
1992	61	-43
1993	61	-44
1994	61	-43
1995	61	-43
1996	61	-43
1997	60	-43
1998	60	-43
1999	61	-43
2000	61	-43
2001	60	-43
2002	60	-43
2003	61	-43
2004	62	-43
2005	60	-43
2006	60	-42
2007	61	-43
2008	62	-43
2009	61	-44
2010	62	-44
2011	61	-43
2012	62	-43
2013	60	-43
2014	59	-43
2015	61	-44
2016	61	-44
2017	61	-44
2018	61	-44
2019	61	-43
2020	62	-43
2021	60	-44
2022	60	-44
2023	61	-43
2024	61	-43
2025	60	-43
2026	59	-43
2027	61	-43
2028	62	-43
2029	61	-44
2030	61	-43
2031	60	-43
2032	61	-43
2033	61	-43
2034	60	-42
2035	61	-43
2036	61	-43
2037	60	-44
2038	60	-44
2039	61	-43
2040	61	-42
2041	61	-44
2042	61	-44
2043	61	-43
2044	61	-43
2045	60	-43
2046	60	-43
2047	61	-44
2048	61	-44
2049	60	-43
2050	60	-42
2051	61	-43
2052	61	-43
2053	60	-43
2054	60	-43
2055	61	-43
2056	62	-43
2057	60	-44
2058	59	-44
2059	60	-44
2060	61	-43
2061	61	-44
2062	60	-44
2063	61	-43
2064	61	-43
2065	60	-44
2066	60	-43
2067	61	-43
2068	62	-42
2069	60	-44
2070	60	-44
2071	61	-44
2072	62	-44
2073	60	-44
2074	61	-44
2075	61	-43
2076	61	-42
2077	60	-43
2078	59	-42
2079	61	-43
2080	62	-43
2081	60	-43
2082	60	-43
2083	61	-43
2084	61	-43
2085	60	-44
2086	60	-43
2087	61	-44
2088	62	-44
2089	60	-44
2090	60	-43
2091	61	-43
2092	61	-43
2093	60	-43
2094	59	-43
2095	61	-43
2096	61	-42
2097	61	-43
2098	61	-43
2099	61	-44
2100	62	-44
2101	59	-43
2102	59	-44
2103	61	-43
2104	62	-43
2105	59	-43
2106	59	-42
2107	61	-43
2108	61	-43
2109	60	-44
2110	60	-43
2111	61	-43
2112	62	-43
2113	61	-43
2114	60	-43
2115	61	-43
2116	61	-43
2117	60	-43
2118	60	-43
2119	62	-43
2120	62	-43
2121	61	-44
2122	61	-43
2123	61	-43
2124	62	-43
2125	59	-44
2126	59	-44
2127	61	-43
2128	61	-43
2129	61	-43
2130	61	-43
2131	62	-43
2132	62	-43
2133	61	-44
2134	60	-43
2135	61	-43
2136	62	-43
2137	61	-43
2138	61	-43
2139	61	-44
2140	62	-44
2141	61	-44
2142	61	-44
2143	60	-44
2144	61	-43
2145	60	-43
2146	59	-43
2147	61	-43
2148	61	-43
2149	61	-43
2150	61	-43
2151	61	-43
2152	61	-43
2153	60	-44
2154	60	-44
2155	60	-44
2156	60	-43
2157	60	-44
2158	60	-43
2159	61	-44
2160	62	-44
2161	60	-44
2162	59	-44
2163	61	-43
2164	61	-43
2165	60	-44
2166	60	-44
2167	61	-44
2168	61	-44
2169	60	-43
2170	60	-42
2171	61	-44
2172	62	-44
2173	60	-44
2174	60	-44
2175	62	-43
2176	62	-43
2177	60	-43
2178	60	-43
2179	61	-44
2180	62	-43
2181	60	-43
2182	60	-43
2183	61	-34
2184	62	-25
2185	60	-1
2186	60	-3
2187	61	-5
2188	61	-4
2189	60	-8
2190	60	-10
2191	61	-4
2192	61	-2
2193	60	-4
2194	59	-3
2195	61	-3
2196	61	-4
2197	60	-4
2198	60	-2
2199	61	-3
2200	61	-3
2201	60	-2
2202	59	0
2203	62	-4
2204	62	-4
2205	60	-3
2206	59	-2
2207	61	-3
2208	62	-4
2209	60	-4
2210	60	-4
2211	61	-3
2212	61	-3
2213	60	-3
2214	60	-2
2215	61	-2
2216	62	-2
2217	61	-3
2218	61	-3
2219	61	-3
2220	61	-4
2221	60	-3
2222	60	-3
2223	61	-3
2224	61	-2
2225	60	-3
2226	59	-2
2227	61	-3
2228	62	-3
2229	60	-4
2230	60	-3
2231	61	-4
2232	61	-4
2233	61	-4
2234	61	-3
2235	61	-2
2236	61	-3
2237	61	-3
2238	60	-2
2239	62	-4
2240	62	-4
2241	60	-4
2242	59	-4
2243	61	-4
2244	61	-4
2245	60	-4
2246	60	-3
2247	61	-1
2248	61	-2
2249	60	-3
2250	59	-2
2251	61	-3
2252	61	-2
2253	60	-3
2254	60	-2
2255	61	-4
2256	62	-4
2257	61	-3
2258	61	-2
2259	61	-2
2260	62	-3
2261	61	-3
2262	61	-3
2263	61	-3
2264	62	-3
2265	60	-4
2266	59	-3
2267	61	-3
2268	61	-3
2269	60	-3
2270	59	-2
2271	61	-3
2272	62	-3
2273	61	-3
2274	61	-2
2275	61	-3
2276	61	-3
2277	61	-4
2278	61	-3
2279	62	-3
2280	62	-3
2281	60	-3
2282	60	-3
2283	61	-2
2284	61	-3
2285	60	-4
2286	59	-3
2287	60	-3
2288	61	-3
2289	61	-3
2290	61	-2
2291	61	-2
2292	61	-3
2293	60	-3
2294	59	-3
2295	61	-3
2296	62	-3
2297	61	-4
2298	61	-3
2299	61	-3
